source_movie_id,target_movie_id,score,co_rating_count
9454,15070,0.291912,43
9454,336843,0.283746,83
9454,454626,0.283051,85
9454,2064,0.280211,2818
9454,526896,0.280029,42
9454,412117,0.279054,56
9454,316727,0.278821,76
9454,578701,0.278580,35
9454,345887,0.277430,71
9454,401981,0.273516,123
9457,230179,0.696913,38
9457,10718,0.679197,43
9457,305470,0.639124,45
9457,14199,0.636303,40
9457,11045,0.626886,85
9457,9594,0.624690,155
9457,19585,0.619517,37
9457,11806,0.606459,160
9457,12139,0.606384,140
9457,11667,0.602973,322
9457,11679,0.600217,119
9457,11237,0.600097,115
9457,4379,0.597323,59
9457,9053,0.595078,46
9457,9825,0.594969,606
9457,9874,0.589757,161
9457,9809,0.589387,39
9457,27418,0.587936,87
9457,3134,0.586468,41
9457,15070,0.573912,59
9457,311324,0.573276,59
9457,2057,0.572670,86
9457,45772,0.571938,39
9457,8487,0.571524,819
9457,1370,0.568563,446
9457,867,0.567537,282
9457,10357,0.567475,472
9457,9453,0.564866,146
9457,16113,0.563221,57
9457,9482,0.562767,934
9457,13700,0.558374,39
9457,6282,0.557338,299
9457,37056,0.556680,42
9457,9360,0.555990,745
9457,314,0.552365,176
9457,2312,0.551234,62
9457,9383,0.549886,683
9457,10327,0.548160,160
9457,2124,0.546457,228
9457,2486,0.545600,131
9457,11428,0.544263,217
9457,266647,0.541569,36
9457,8867,0.541546,132
9457,249070,0.541101,47
9457,7278,0.541028,72
9457,9714,0.539949,247
9457,415,0.538914,750
9457,9600,0.538324,232
9457,10802,0.538201,312
9457,11011,0.536683,270
9461,9462,0.633276,505
9461,11713,0.584372,448
9461,15916,0.567553,46
9461,11205,0.562316,78
9461,12481,0.560030,419
9461,9056,0.529840,349
9461,965150,0.501257,42
9461,11471,0.485393,223
9461,11423,0.438310,359
9461,579974,0.437351,73
9461,817758,0.434585,64
9461,1396,0.425462,179
9461,11647,0.412691,73
9461,10835,0.411944,692
9461,4689,0.411346,415
9461,17809,0.406659,413
9461,170657,0.403612,43
9461,11782,0.399468,783
9461,505192,0.395886,146
9461,11878,0.392680,903
9461,18148,0.392663,282
9461,449992,0.379709,50
9461,33320,0.378266,218
9461,13398,0.376170,280
9461,11230,0.372787,744
9461,629542,0.369745,39
9461,10775,0.367689,660
9461,429,0.363802,2111
9461,10617,0.362474,493
9461,8982,0.359872,234
9461,12207,0.359506,847
9461,916,0.359248,713
9461,14282,0.358803,650
9461,346,0.358795,1660
9461,17467,0.358665,98
9461,11645,0.357505,776
9461,391,0.354279,1415
9461,149,0.353950,1498
9461,548,0.352712,916
9461,11220,0.347782,186
9461,25237,0.347388,254
9461,984,0.347007,1555
9461,8337,0.343647,751
9461,903,0.343640,1175
9461,335,0.342411,1039
9461,76025,0.341980,268
9461,293670,0.341407,143
9461,14756,0.341379,656
9461,9316,0.341212,716
9461,3176,0.338349,1235
9462,11713,0.724976,321
9462,12481,0.711951,309
9462,11205,0.664390,39
9462,9461,0.633276,505
9462,165213,0.594844,30
9462,36095,0.551488,39
9462,1364,0.550355,50
9462,15371,0.530324,96
9462,9056,0.518128,134
9462,10376,0.515842,55
9462,11471,0.512883,75
9462,11075,0.512833,133
9462,5879,0.463874,55
9462,11230,0.452742,302
9462,38142,0.451844,45
9462,8982,0.450126,101
9462,31439,0.448259,54
9462,12207,0.436169,293
9462,17653,0.423890,74
9462,10867,0.419775,62
9462,9539,0.408436,66
9462,25538,0.408214,50
9462,30421,0.406820,48
9462,7549,0.405628,174
9462,1396,0.404744,68
9462,10617,0.400174,164
9462,10835,0.393288,220
9462,9316,0.392021,223
9462,548,0.391387,231
9462,17809,0.388033,150
9462,10975,0.387181,113
9462,273481,0.385823,147
9462,4689,0.382347,122
9462,455980,0.382168,49
9462,13127,0.381332,38
9462,11220,0.380863,68
9462,36419,0.378126,30
9462,11953,0.373549,113
9462,14756,0.372571,210
9462,11878,0.369014,258
9462,2652,0.367843,130
9462,2671,0.362599,188
9462,30018,0.353918,64
9462,293670,0.353038,47
9462,13333,0.350053,189
9462,175,0.349621,75
9462,149,0.349485,363
9462,14684,0.348512,47
9462,5156,0.341457,153
9462,504172,0.340997,41
9470,283566,0.625830,39
9470,15916,0.612035,69
9470,11770,0.580286,1899
9470,581528,0.560800,30
9470,635302,0.532541,49
9470,579974,0.522226,130
9470,30421,0.486107,187
9470,560057,0.484000,51
9470,12207,0.473539,1072
9470,454527,0.469951,35
9470,44154,0.466517,52
9470,187022,0.464231,59
9470,484468,0.458072,31
9470,165213,0.453836,105
9470,13398,0.425793,543
9470,414419,0.424358,78
9470,449992,0.417526,73
9470,8290,0.416021,52
9470,11878,0.414916,1080
9470,17809,0.405131,452
9470,41387,0.400877,51
9470,575264,0.396582,33
9470,21484,0.395654,157
9470,19404,0.391318,63
9470,15371,0.390283,535
9470,33320,0.381602,392
9470,51608,0.381325,400
9470,37797,0.379804,385
9470,81,0.379708,1525
9470,437068,0.371413,60
9470,31439,0.370572,173
9470,550205,0.370332,35
9470,11230,0.368328,837
9470,9056,0.363678,377
9470,548,0.360871,1158
9470,10515,0.360483,1512
9470,840326,0.357716,41
9470,36095,0.357085,137
9470,10835,0.356451,757
9470,8392,0.355356,2137
9470,128,0.353596,2910
9470,15384,0.351913,200
9470,346,0.351609,2149
9470,11645,0.350666,985
9470,246,0.349788,985
9470,10753,0.348633,154
9470,4935,0.348043,2540
9470,3782,0.347888,491
9470,11953,0.347560,379
9470,14756,0.346057,1290
9471,4327,0.813176,5053
9471,314,0.766988,1323
9471,10214,0.757884,310
9471,10718,0.731333,210
9471,22377,0.718255,42
9471,7278,0.715870,423
9471,10327,0.712958,1522
9471,19585,0.709487,201
9471,9714,0.708899,975
9471,9947,0.708322,1140
9471,11667,0.707878,744
9471,2312,0.706800,173
9471,522016,0.704092,36
9471,11045,0.700118,443
9471,9053,0.699934,214
9471,385687,0.699636,30
9471,258509,0.697808,31
9471,415,0.696920,2541
9471,8920,0.696687,832
9471,23398,0.693711,182
9471,9072,0.691803,241
9471,14199,0.689768,214
9471,11679,0.688161,676
9471,9823,0.687399,675
9471,10196,0.684601,603
9471,71676,0.684581,414
9471,12279,0.682457,604
9471,9637,0.680212,1504
9471,10588,0.676719,650
9471,1979,0.676423,1663
9471,8487,0.675469,2699
9471,1250,0.674519,1405
9471,11237,0.673357,318
9471,9480,0.671123,2943
9471,9360,0.671097,1610
9471,568620,0.670866,42
9471,11453,0.669970,477
9471,10477,0.669331,500
9471,11011,0.669176,1026
9471,335988,0.669060,244
9471,216015,0.667886,454
9471,44912,0.667398,1146
9471,888,0.667128,1669
9471,9334,0.666475,1853
9471,9738,0.665671,2649
9471,9600,0.664979,1203
9471,11451,0.662752,448
9471,9530,0.662136,389
9471,6477,0.662057,492
9471,12237,0.660253,93
9472,348893,0.696533,30
9472,583083,0.412715,33
9472,630586,0.405573,36
9472,481084,0.372279,87
9472,9398,0.370568,6235
9472,393345,0.369412,62
9472,630004,0.360106,41
9472,345938,0.356208,47
9472,26505,0.351074,38
9472,56288,0.344710,144
9472,9399,0.342534,144
9472,22377,0.339864,63
9472,581392,0.337240,39
9472,11635,0.335725,4763
9472,9522,0.328202,6131
9472,39691,0.326014,86
9472,9285,0.325535,3416
9472,335977,0.324681,59
9472,502416,0.318101,87
9472,818,0.317298,5226
9472,9614,0.313921,5465
9472,693,0.313440,4506
9472,136418,0.300656,148
9472,11845,0.300155,57
9472,2022,0.298199,2897
9472,76617,0.296748,93
9472,12133,0.296509,3399
9472,71672,0.296400,34
9472,9352,0.296006,2322
9472,2770,0.292588,4367
9472,9889,0.290417,3420
9472,329996,0.289173,125
9472,318256,0.288170,106
9472,9678,0.288042,2327
9472,9032,0.285863,3510
9472,9339,0.284939,3265
9472,10956,0.283996,1738
9472,9506,0.281875,3445
9472,4247,0.281740,4438
9472,10358,0.276062,2214
9472,10402,0.275463,1704
9472,15373,0.271561,2589
9472,1593,0.271077,3458
9472,10033,0.270423,887
9472,522016,0.270402,43
9472,4248,0.270036,2412
9472,11397,0.269627,1778
9472,9291,0.267824,1998
9472,8689,0.267272,285
9472,273477,0.266553,166
9473,42269,0.461263,31
9473,283566,0.401439,36
9473,449992,0.341967,59
9473,21519,0.336499,155
9473,635302,0.335282,45
9473,414419,0.331977,87
9473,11620,0.298459,57
9473,44154,0.280098,54
9473,803,0.277663,259
9473,496,0.276701,5776
9473,13127,0.275067,57
9473,514593,0.270567,31
9473,11205,0.269950,78
9473,569094,0.267105,119
9473,616651,0.261355,51
9473,262,0.259541,1195
9473,763,0.250578,1757
9473,49797,0.248784,558
9473,18491,0.245759,503
9473,758330,0.243368,34
9473,42506,0.241205,32
9473,10835,0.238652,1495
9473,765,0.237562,4229
9473,674324,0.236802,329
9473,15137,0.236661,298
9473,923,0.236509,2071
9473,491480,0.233060,38
9473,16664,0.229932,78
9473,600354,0.227849,231
9473,11782,0.225638,1651
9473,583,0.223600,9381
9473,25237,0.220921,482
9473,8363,0.219241,5003
9473,2517,0.216218,244
9473,360784,0.214867,80
9473,15767,0.213600,41
9473,11471,0.213090,234
9473,136,0.212915,801
9473,839,0.212773,667
9473,35,0.208436,4636
9473,265177,0.207880,167
9473,11474,0.207671,995
9473,9056,0.205596,342
9473,406,0.204924,1017
9473,764,0.204175,3661
9473,24128,0.203614,1003
9473,14282,0.203419,1259
9473,664767,0.203284,45
9473,15916,0.202156,89
9473,64328,0.201555,657
9475,81481,0.480070,30
9475,575264,0.442599,30
9475,490132,0.406047,1182
9475,77338,0.399324,2571
9475,517814,0.367515,171
9475,529216,0.357221,67
9475,458220,0.349668,40
9475,799876,0.346753,120
9475,411088,0.339416,407
9475,5528,0.337010,492
9475,103663,0.334786,1195
9475,380,0.334490,7276
9475,207,0.324082,6629
9475,265195,0.318694,820
9475,776503,0.313846,271
9475,453,0.305029,7098
9475,165213,0.300226,101
9475,265177,0.300071,185
9475,10376,0.293896,403
9475,73,0.289910,6102
9475,170657,0.289297,40
9475,278,0.288505,9673
9475,881,0.288193,5529
9475,747188,0.285154,37
9475,627725,0.282775,71
9475,8290,0.282740,52
9475,497,0.281384,7195
9475,921,0.281377,2231
9475,489,0.280161,8508
9475,13,0.279317,9690
9475,395834,0.279103,751
9475,359364,0.273601,52
9475,13223,0.269995,3328
9475,894205,0.269492,51
9475,324786,0.268731,1089
9475,2898,0.268729,6373
9475,334533,0.268723,864
9475,9702,0.268276,196
9475,46738,0.266518,637
9475,96721,0.265045,1286
9475,7347,0.262657,603
9475,724495,0.261650,54
9475,111,0.260892,4533
9475,244786,0.260757,2561
9475,1402,0.257832,2721
9475,582,0.256030,2354
9475,423,0.255900,4349
9475,399404,0.254481,609
9475,10867,0.253658,569
9475,637,0.253537,5371
9476,15165,0.498167,35
9476,11198,0.407032,35
9476,10477,0.374490,705
9476,6282,0.338796,2546
9476,10393,0.328831,1475
9476,5852,0.324038,505
9476,9679,0.316220,4197
9476,2636,0.306390,1102
9476,10057,0.306272,2288
9476,8487,0.302191,3440
9476,1734,0.301790,4755
9476,10314,0.296715,1831
9476,7451,0.293275,2964
9476,676,0.293262,4262
9476,1493,0.292754,4764
9476,2259,0.292728,167
9476,522518,0.292586,45
9476,9208,0.292390,2471
9476,9360,0.291289,1830
9476,8867,0.290933,295
9476,95,0.289330,4879
9476,9268,0.289178,2319
9476,888,0.288941,1997
9476,4478,0.287979,798
9476,10357,0.284688,1073
9476,10802,0.284432,1245
9476,3597,0.282525,2137
9476,7131,0.280499,2829
9476,415,0.280147,3024
9476,11212,0.279748,329
9476,867,0.279610,569
9476,9593,0.279301,2633
9476,9946,0.278390,1596
9476,9482,0.277757,2475
9476,1375,0.277596,1068
9476,6435,0.276189,1111
9476,2085,0.275619,1746
9476,11667,0.275292,814
9476,9383,0.275159,2681
9476,1995,0.274725,4129
9476,664,0.274005,4158
9476,9825,0.273273,1135
9476,9312,0.272728,2159
9476,2124,0.269202,337
9476,9257,0.268196,1738
9476,11622,0.267858,1397
9476,929,0.264554,2463
9476,9350,0.264223,2475
9476,8840,0.263251,2607
9476,5689,0.262901,1022
9477,480414,0.604536,35
9477,11074,0.577142,256
9477,867,0.557542,306
9477,379686,0.554711,40
9477,10357,0.551153,600
9477,11237,0.549334,227
9477,2124,0.542020,196
9477,314,0.529614,870
9477,337167,0.529522,49
9477,11649,0.527552,348
9477,503,0.527511,490
9477,2636,0.523788,602
9477,9072,0.521857,130
9477,929,0.516151,1245
9477,675353,0.512330,38
9477,9607,0.511475,610
9477,24402,0.510559,30
9477,415,0.510353,1439
9477,7131,0.510301,1803
9477,527641,0.508638,41
9477,395,0.507655,1284
9477,406759,0.506153,84
9477,1250,0.504941,986
9477,4478,0.503569,361
9477,2057,0.502457,254
9477,4379,0.502026,275
9477,2486,0.501996,722
9477,12599,0.501554,163
9477,1375,0.498365,570
9477,8487,0.496120,1484
9477,8698,0.495997,1702
9477,9947,0.494734,799
9477,18823,0.494031,836
9477,6282,0.493660,1010
9477,9334,0.493528,1190
9477,9992,0.493218,142
9477,10718,0.491782,151
9477,9946,0.490207,809
9477,9480,0.489069,1619
9477,676,0.487740,1718
9477,11667,0.487732,492
9477,9257,0.483425,1124
9477,5852,0.483290,218
9477,10771,0.482734,727
9477,11212,0.479868,188
9477,10477,0.477007,338
9477,3597,0.476731,948
9477,4970,0.476039,830
9477,1370,0.475616,636
9477,9731,0.474562,173
9479,221732,0.567916,34
9479,42269,0.530027,36
9479,42506,0.522637,39
9479,162,0.455601,12018
9479,8392,0.424785,4779
9479,14836,0.424302,4464
9479,128,0.406682,6594
9479,129,0.406620,8819
9479,33320,0.404589,597
9479,3933,0.403851,5602
9479,569094,0.403020,172
9479,81,0.395544,2960
9479,4935,0.370664,5288
9479,437068,0.367774,82
9479,2440,0.364904,355
9479,10515,0.363868,3067
9479,11878,0.361257,1950
9479,30018,0.360726,407
9479,29259,0.360281,164
9479,548,0.355562,2169
9479,136,0.352084,980
9479,15916,0.350022,136
9479,127533,0.349111,80
9479,51739,0.348468,1157
9479,19,0.345405,2975
9479,14537,0.341912,527
9479,313297,0.341025,1341
9479,10835,0.339522,1355
9479,11621,0.334525,1912
9479,3082,0.334091,2212
9479,803,0.333365,302
9479,16859,0.330604,2891
9479,149871,0.327672,479
9479,843,0.325961,1488
9479,13398,0.325615,861
9479,79707,0.325532,112
9479,4550,0.324466,886
9479,12493,0.321180,537
9479,3782,0.320960,837
9479,961323,0.320040,38
9479,194,0.319913,9574
9479,1417,0.316012,7368
9479,11198,0.315990,42
9479,10098,0.308254,861
9479,441130,0.306710,270
9479,914,0.306659,2203
9479,938,0.305938,2436
9479,9323,0.305619,4470
9479,705996,0.304122,121
9479,8290,0.302539,76
9480,258509,0.790167,39
9480,314,0.773140,1697
9480,44912,0.770422,1791
9480,9947,0.758848,1683
9480,166424,0.746074,804
9480,23398,0.745038,201
9480,379686,0.741850,100
9480,1979,0.734901,2531
9480,9738,0.734554,4017
9480,10214,0.728023,392
9480,378236,0.721670,94
9480,337167,0.716968,99
9480,82700,0.712204,757
9480,1250,0.710213,2152
9480,526896,0.707846,166
9480,415,0.707642,3566
9480,10196,0.705952,834
9480,7278,0.703183,483
9480,11667,0.702604,1023
9480,56288,0.693787,165
9480,40264,0.693098,181
9480,2486,0.691106,1168
9480,77931,0.690776,123
9480,9714,0.688593,1068
9480,1927,0.685081,4541
9480,6477,0.684955,547
9480,71676,0.684059,622
9480,19585,0.683061,263
9480,9072,0.677933,281
9480,8487,0.677718,3443
9480,335988,0.677403,334
9480,9757,0.675949,433
9480,9360,0.674868,1884
9480,8920,0.672265,927
9480,9471,0.671123,2943
9480,11237,0.669593,365
9480,8966,0.669563,2256
9480,9334,0.668758,2288
9480,18239,0.666568,1251
9480,888,0.662648,1896
9480,216015,0.662369,502
9480,10588,0.661867,711
9480,11679,0.660684,773
9480,929,0.660284,2755
9480,257344,0.660085,612
9480,585083,0.657638,38
9480,55301,0.657499,87
9480,41513,0.655260,297
9480,9637,0.654649,1729
9480,141052,0.652689,918
9481,2043,0.502905,1700
9481,10398,0.458441,2957
9481,630004,0.451523,31
9481,12237,0.450554,109
9481,11428,0.449647,286
9481,11074,0.448960,546
9481,867,0.448620,842
9481,1825,0.445830,253
9481,780609,0.433434,36
9481,2636,0.429120,1239
9481,11237,0.418251,238
9481,2124,0.416764,516
9481,7442,0.410146,576
9481,9946,0.408781,2362
9481,27418,0.402120,166
9481,10357,0.398341,1183
9481,599975,0.389888,34
9481,1710,0.389652,1838
9481,8224,0.388364,1869
9481,3134,0.388324,144
9481,14564,0.385205,62
9481,4824,0.383525,1777
9481,522016,0.381087,39
9481,9268,0.377705,2407
9481,8838,0.376987,1135
9481,12100,0.375158,802
9481,79224,0.373775,42
9481,340102,0.372973,81
9481,298250,0.371323,118
9481,11001,0.370872,859
9481,1375,0.369476,1090
9481,10477,0.369474,537
9481,8867,0.369208,274
9481,9731,0.369173,371
9481,77883,0.368689,104
9481,9809,0.368654,95
9481,9348,0.368586,2011
9481,11892,0.368383,803
9481,9874,0.368068,456
9481,1370,0.367497,1206
9481,676,0.367459,2620
9481,818397,0.363640,39
9481,415,0.363296,2534
9481,8487,0.362863,3113
9481,2157,0.362354,1880
9481,16617,0.361929,420
9481,11808,0.361545,1826
9481,9482,0.360908,2188
9481,9383,0.360895,2695
9481,9705,0.360880,2387
9482,11667,0.758598,1457
9482,13888,0.749187,237
9482,8487,0.726039,4681
9482,11187,0.719477,493
9482,9594,0.719248,491
9482,1370,0.718390,2020
9482,415,0.716989,4511
9482,1375,0.713466,1804
9482,9714,0.707697,1132
9482,9823,0.707610,1286
9482,9607,0.706307,3193
9482,10477,0.703714,651
9482,9360,0.701075,2743
9482,9731,0.696517,556
9482,12120,0.694678,581
9482,12139,0.693977,611
9482,5549,0.685338,3090
9482,929,0.683392,3938
9482,11237,0.680631,293
9482,1825,0.679653,373
9482,8867,0.679053,479
9482,27418,0.678135,201
9482,9874,0.677604,671
9482,10718,0.676582,192
9482,13969,0.672293,144
9482,9349,0.671953,2835
9482,11186,0.667626,592
9482,11011,0.664356,2220
9482,10357,0.663094,1522
9482,888,0.662676,4197
9482,12599,0.661314,349
9482,11428,0.660038,395
9482,14199,0.659678,167
9482,9383,0.658112,3047
9482,13673,0.656178,219
9482,11649,0.656022,952
9482,314,0.655767,1019
9482,2157,0.653773,3806
9482,5689,0.647800,1247
9482,4379,0.644126,248
9482,12237,0.643424,142
9482,22582,0.642232,37
9482,9279,0.641496,1544
9482,9946,0.640372,2487
9482,11212,0.639474,271
9482,10214,0.636372,271
9482,10336,0.634948,3163
9482,11806,0.634687,752
9482,8856,0.634340,2547
9482,3597,0.633333,2735
9486,3591,0.687400,53
9486,58233,0.687136,1048
9486,22582,0.636820,43
9486,277217,0.633144,41
9486,11852,0.627143,597
9486,11667,0.624636,464
9486,1268,0.608941,919
9486,9600,0.606571,854
9486,10771,0.603510,1035
9486,888,0.599865,1022
9486,11237,0.598038,193
9486,8867,0.590576,161
9486,11212,0.589863,237
9486,10718,0.588492,148
9486,9530,0.587961,331
9486,11045,0.584999,308
9486,9607,0.581334,598
9486,867,0.576972,270
9486,12096,0.576804,786
9486,9757,0.572650,331
9486,415,0.572281,1492
9486,314,0.570656,901
9486,13673,0.570024,207
9486,463272,0.569500,412
9486,13888,0.567458,143
9486,9637,0.566839,1113
9486,9360,0.561658,891
9486,27418,0.558708,68
9486,11453,0.554592,367
9486,10588,0.553683,500
9486,9678,0.552978,1017
9486,8920,0.552116,725
9486,11187,0.551752,168
9486,11011,0.551200,703
9486,9947,0.550626,712
9486,9399,0.549412,84
9486,8487,0.547485,1606
9486,24961,0.545299,98
9486,2124,0.543749,157
9486,10603,0.543605,821
9486,23172,0.542420,224
9486,12153,0.540438,824
9486,11565,0.539936,272
9486,1281,0.539819,1073
9486,3050,0.539494,1099
9486,17610,0.538618,506
9486,2636,0.538305,568
9486,9714,0.537069,741
9486,11007,0.536355,774
9486,11806,0.535471,530
9487,11198,0.496489,46
9487,381890,0.426175,42
9487,290864,0.422708,32
9487,42506,0.396727,33
9487,575264,0.391959,51
9487,618344,0.389842,65
9487,482321,0.379655,76
9487,863,0.377599,16847
9487,550205,0.368129,63
9487,614696,0.340497,88
9487,758330,0.334862,36
9487,592695,0.315890,34
9487,877269,0.307545,62
9487,664767,0.304268,45
9487,8916,0.299868,8936
9487,484468,0.294683,42
9487,862,0.293779,20395
9487,7443,0.286901,11656
9487,920,0.280777,5615
9487,667520,0.279252,36
9487,585511,0.277873,49
9487,585,0.269843,15897
9487,425,0.260579,10415
9487,12,0.259105,14897
9487,13078,0.257626,47
9487,505262,0.250714,36
9487,961323,0.242219,34
9487,809,0.240827,10960
9487,37135,0.240137,5528
9487,22794,0.237223,2690
9487,9598,0.237218,11609
9487,449992,0.235186,58
9487,62211,0.234221,3109
9487,8355,0.232633,1969
9487,7518,0.230700,2734
9487,385103,0.229867,108
9487,637920,0.228683,31
9487,385687,0.227002,39
9487,13053,0.221070,2507
9487,11224,0.220428,5755
9487,11544,0.220013,5502
9487,79707,0.218887,112
9487,10386,0.218352,6971
9487,454640,0.209510,89
9487,11619,0.209384,1576
9487,1267,0.208414,1600
9487,10020,0.208074,12739
9487,10674,0.203846,8170
9487,953,0.201991,4642
9487,606856,0.201696,118
9488,12279,0.848192,955
9488,10054,0.792623,1711
9488,14199,0.776109,293
9488,10214,0.766327,248
9488,8920,0.746000,570
9488,6477,0.725545,446
9488,7278,0.723050,226
9488,77931,0.711960,88
9488,314,0.709323,560
9488,9714,0.706162,521
9488,40264,0.705955,110
9488,484718,0.701705,54
9488,11451,0.696458,321
9488,9757,0.692274,230
9488,56288,0.691165,238
9488,9072,0.690952,151
9488,9360,0.685401,517
9488,71676,0.685264,275
9488,39691,0.683356,77
9488,19585,0.681814,207
9488,11045,0.681605,209
9488,11565,0.679864,200
9488,9637,0.678180,1007
9488,9600,0.673487,521
9488,11667,0.671481,260
9488,41513,0.670198,236
9488,379686,0.667671,60
9488,61012,0.667123,76
9488,4257,0.665179,473
9488,22582,0.660270,39
9488,531219,0.660092,33
9488,888,0.658956,621
9488,23398,0.658702,186
9488,10327,0.654960,617
9488,11918,0.653902,225
9488,74997,0.653797,70
9488,38322,0.643163,46
9488,2486,0.642762,494
9488,11679,0.642524,317
9488,166424,0.641781,323
9488,539885,0.641513,44
9488,407451,0.641165,83
9488,9823,0.639546,263
9488,9904,0.639295,135
9488,9947,0.639224,455
9488,4258,0.639033,112
9488,14191,0.636008,160
9488,37786,0.635748,114
9488,23172,0.635407,201
9488,55301,0.633530,101
9489,15165,0.577283,30
9489,858,0.549795,8774
9489,44683,0.522598,41
9489,4806,0.503415,4669
9489,568620,0.489914,37
9489,14564,0.478582,56
9489,1825,0.475755,280
9489,8487,0.455586,4522
9489,76617,0.455148,62
9489,415,0.444669,3855
9489,417261,0.443843,31
9489,8867,0.440449,293
9489,929,0.436568,2980
9489,616651,0.435399,51
9489,11667,0.435240,850
9489,10477,0.435133,555
9489,888,0.434541,2918
9489,8814,0.424929,677
9489,3981,0.424623,5784
9489,9360,0.424431,2366
9489,12139,0.421293,782
9489,11918,0.418765,236
9489,9874,0.416756,458
9489,22582,0.416667,48
9489,9268,0.414133,3233
9489,10357,0.413577,1444
9489,867,0.410783,1005
9489,342473,0.410773,59
9489,11237,0.410308,273
9489,619,0.410011,3279
9489,6282,0.407884,2558
9489,16113,0.407517,142
9489,9482,0.401561,3151
9489,9480,0.401552,2615
9489,634528,0.401393,41
9489,10802,0.400556,1776
9489,676,0.400368,4297
9489,3050,0.399603,3116
9489,2300,0.397226,3548
9489,1370,0.396948,1430
9489,9946,0.396673,1893
9489,414,0.395192,5299
9489,2064,0.394085,5709
9489,9383,0.392249,2807
9489,9471,0.392210,2435
9489,460458,0.390915,37
9489,9208,0.390545,3684
9489,1375,0.390241,1484
9489,9607,0.389770,1515
9489,4478,0.389414,1605
9493,9279,0.591270,988
9493,11806,0.575320,751
9493,8867,0.573270,324
9493,888,0.565837,1411
9493,16113,0.565030,159
9493,11011,0.564712,898
9493,12120,0.563093,514
9493,9607,0.559192,958
9493,9360,0.557388,1268
9493,11667,0.555619,675
9493,9714,0.553389,759
9493,9612,0.547272,1408
9493,415,0.538855,1944
9493,9482,0.538765,1697
9493,2300,0.533605,1454
9493,8487,0.532549,1883
9493,10357,0.530917,816
9493,27418,0.526018,167
9493,772,0.523810,1994
9493,2636,0.521906,899
9493,11428,0.521803,257
9493,8856,0.521419,1514
9493,9874,0.520767,503
9493,10802,0.520151,1019
9493,9757,0.519451,234
9493,929,0.518748,1522
9493,9349,0.518285,1071
9493,9600,0.517442,771
9493,3050,0.516503,1363
9493,9354,0.515366,2468
9493,1375,0.514967,1005
9493,9327,0.512586,2163
9493,9604,0.512532,696
9493,5549,0.512281,1218
9493,9823,0.511954,504
9493,314,0.509762,593
9493,1370,0.509403,1050
9493,867,0.509365,623
9493,13888,0.509187,211
9493,619,0.508716,1535
9493,6282,0.508443,1200
9493,5689,0.506190,834
9493,2119,0.506130,1122
9493,9312,0.505525,1339
9493,40264,0.504873,77
9493,11212,0.503795,285
9493,4248,0.503395,1190
9493,9618,0.501203,1146
9493,9594,0.498525,382
9493,10771,0.498326,707
9495,630004,0.465539,31
9495,13127,0.388516,67
9495,11205,0.387813,69
9495,447365,0.386390,108
9495,14174,0.353059,30
9495,899112,0.351242,79
9495,491480,0.344662,37
9495,798286,0.339544,31
9495,449992,0.326405,70
9495,414419,0.320218,70
9495,949423,0.304275,89
9495,664280,0.287087,63
9495,15916,0.277740,71
9495,18881,0.265524,36
9495,530254,0.262920,33
9495,221732,0.259705,43
9495,7549,0.254106,680
9495,454527,0.251531,30
9495,791177,0.249604,37
9495,121875,0.248355,71
9495,8982,0.248355,277
9495,221731,0.247089,50
9495,315465,0.242256,99
9495,127533,0.242064,77
9495,726759,0.236125,45
9495,15802,0.233872,56
9495,8374,0.233359,3311
9495,419743,0.231920,75
9495,11647,0.231652,100
9495,2666,0.227764,5319
9495,38234,0.227299,61
9495,19404,0.225755,38
9495,10617,0.224820,535
9495,361292,0.224355,248
9495,11713,0.222694,346
9495,15999,0.222608,902
9495,79224,0.219835,56
9495,14756,0.217031,924
9495,17809,0.216997,375
9495,581528,0.213247,34
9495,7299,0.212663,3382
9495,51608,0.207578,342
9495,502416,0.207433,64
9495,603692,0.206043,126
9495,8009,0.205726,5883
9495,4561,0.205390,63
9495,840326,0.204704,49
9495,8068,0.203730,7916
9495,628,0.203523,11104
9495,9316,0.199254,927
9502,49444,0.586103,4110
9502,532067,0.530830,30
9502,575264,0.498361,49
9502,810693,0.427411,39
9502,140300,0.412505,2342
9502,916224,0.389228,44
9502,585245,0.365705,36
9502,592350,0.355655,34
9502,16907,0.343840,31
9502,638507,0.330106,74
9502,476292,0.328081,41
9502,447277,0.314271,30
9502,10191,0.305506,9119
9502,20352,0.305478,7590
9502,38055,0.302890,5149
9502,2062,0.298120,11171
9502,776305,0.296283,45
9502,920,0.291930,6358
9502,953,0.291717,5542
9502,315162,0.288040,486
9502,315465,0.286546,271
9502,9806,0.285777,11763
9502,425,0.280243,9095
9502,809,0.269060,8754
9502,11012,0.266495,80
9502,894205,0.265696,94
9502,760161,0.259076,41
9502,808,0.258808,12233
9502,18881,0.255123,43
9502,41498,0.251493,39
9502,664767,0.249752,68
9502,882569,0.244958,61
9502,82690,0.242697,5709
9502,21519,0.235024,157
9502,82702,0.233904,4564
9502,585,0.229795,11867
9502,11688,0.228244,4393
9502,297270,0.227702,119
9502,877269,0.227563,78
9502,14003,0.227204,167
9502,38757,0.223410,6010
9502,508965,0.222714,943
9502,177572,0.222309,6943
9502,269149,0.221346,6353
9502,11544,0.219375,4033
9502,9702,0.217753,131
9502,12,0.215454,11927
